errors,time-step
0.19296935947480004,0
0.1900526205897724,1
0.18696925760191746,2
0.18372375939674662,3
0.18032569182123048,4
0.17679066870103388,5
0.1731411570554332,6
0.16940694140803447,7
0.16562504909439943,8
0.16183895256569844,9
0.15809693343841696,10
0.154449622542873,11
0.1509469044051821,12
0.14763455077691146,13
0.144551065986054,14
0.14172523373857718,15
0.1391747325544513,16
0.13690596754336337,17
0.13491502093982927,18
0.1331894299819084,19
0.13171040727131084,20
0.13045513067016515,21
0.1293988164020367,22
0.12851640588508417,23
0.12778380606342568,24
0.12717870331947526,25
0.12668101735907616,26
0.12627307907591415,27
0.1259396146615763,28
0.12566760613271,29
0.12544608267829876,30
0.12526588185471882,31
0.12511940664546073,32
0.1250003943548772,33
0.12490370606731985,34
0.12482514049616537,35
0.12476127291914166,36
0.12470931804453853,37
0.1246670146709043,38
0.12463252958539753,39
0.12460437807574415,40
0.12458135855961769,41
0.1245624990662312,42
0.12454701357709164,43
0.12453426650982,44
0.12452374389041257,45
0.12451502999527891,46
0.12450778845110091,47
0.12450174695792546,48
0.12449668495083341,49
0.12449242364085641,50
0.12448881797970196,51
0.12448575017839766,52
0.12448312448007037,53
0.12448086294428491,54
0.12447890204691914,55
0.12447718993732748,56
0.12447568422514707,57
0.12447435019384609,58
0.12447315935810402,59
0.12447208829824102,60
0.12447111771791951,61
0.12447023168181867,62
0.12446941699842196,63
0.1244686627198536,64
0.12446795973616716,65
0.12446730044589051,66
0.12446667848817378,67
0.12446608852473395,68
0.1244655260620836,69
0.1244649873063749,70
0.12446446904467484,71
0.12446396854768131,72
0.1244634834898524,73
0.12446301188369457,74
0.12446255202557954,75
0.12446210245096201,76
0.12446166189727526,77
0.12446122927310843,78
0.12446080363253235,79
0.12446038415365421,80
0.12445997012065226,81
0.12445956090868163,82
0.12445915597115378,83
0.12445875482898361,84
0.12445835706147211,85
0.12445796229855188,86
0.12445757021417164,87
0.12445718052063567,88
0.12445679296374548,89
0.12445640731861896,90
0.12445602338608136,91
0.12445564098954223,92
0.12445525997228585,93
0.12445488019511408,94
0.12445450153429191,95
0.12445412387975176,96
0.12445374713352175,97
0.12445337120834656,98
0.12445299602647558,99
0.12445262151859585,100
0.12445224762289127,101
0.12445187428421214,102
0.12445150145334061,103
0.12445112908634044,104
0.12445075714398096,105
0.12445038559122595,106
0.12445001439677972,107
0.12444964353268367,108
0.1244492729739578,109
0.12444890269828135,110
0.12444853268570835,111
0.1244481629184146,112
0.12444779338047149,113
0.1244474240576448,114
0.1244470549372149,115
0.12444668600781618,116
0.12444631725929403,117
0.12444594868257663,118
0.12444558026956096,119
0.12444521201301036,120
0.1244448439064632,121
0.12444447594415153,122
0.1244441081209279,123
0.12444374043220013,124
0.12444337287387287,125
0.12444300544229545,126
0.12444263813421508,127
0.1244422709467353,128
0.12444190387727824,129
0.12444153692355137,130
0.12444117008351743,131
0.12444080335536786,132
0.1244404367374985,133
0.12444007022848833,134
0.12443970382708022,135
0.12443933753216369,136
0.12443897134275957,137
0.12443860525800617,138
0.12443823927714691,139
0.12443787339951948,140
0.1244375076245457,141
0.12443714195172274,142
0.12443677638061543,143
0.12443641091084881,144
0.124436045542102,145
0.12443568027410251,146
0.12443531510662115,147
0.1244349500394673,148
0.12443458507248517,149
0.12443422020554984,150
0.12443385543856417,151
0.12443349077145577,152
0.12443312620417443,153
0.12443276173668989,154
0.12443239736898953,155
0.12443203310107664,156
0.12443166893296866,157
0.12443130486469575,158
0.12443094089629936,159
0.12443057702783117,160
0.12443021325935175,161
0.12442984959092987,162
0.12442948602264153,163
0.12442912255456914,164
0.12442875918680081,165
0.12442839591942986,166
0.12442803275255418,167
0.1244276696862757,168
0.12442730672070001,169
0.124426943855936,170
0.12442658109209526,171
0.12442621842929218,172
0.12442585586764328,173
0.12442549340726715,174
0.12442513104828411,175
0.12442476879081613,176
0.12442440663498665,177
0.12442404458092018,178
0.12442368262874251,179
0.12442332077858026,180
0.12442295903056094,181
0.12442259738481282,182
0.12442223584146483,183
0.12442187440064642,184
0.1244215130624875,185
0.12442115182711852,186
0.12442079069467017,187
0.1244204296652735,188
0.12442006873905978,189
0.12441970791616055,190
0.1244193471967075,191
0.12441898658083245,192
0.12441862606866731,193
0.12441826566034407,194
0.12441790535599487,195
0.12441754515575179,196
0.12441718505974689,197
0.12441682506811237,198
0.12441646518098029,199
0.12441610539848268,200
0.12441574572075155,201
0.12441538614791885,202
0.1244150266801165,203
0.12441466731747625,204
0.12441430806012986,205
0.12441394890820892,206
0.12441358986184498,207
0.12441323092116939,208
0.1244128720863135,209
0.12441251335740847,210
0.12441215473458535,211
0.12441179621797509,212
0.12441143780770844,213
0.12441107950391611,214
0.12441072130672867,215
0.12441036321627646,216
0.12441000523268972,217
0.12440964735609861,218
0.12440928958663308,219
0.12440893192442291,220
0.12440857436959782,221
0.12440821692228737,222
0.12440785958262085,223
0.12440750235072748,224
0.1244071452267364,225
0.12440678821077651,226
0.12440643130297654,227
0.12440607450346511,228
0.12440571781237066,229
0.12440536122982149,230
0.12440500475594571,231
0.12440464839087136,232
0.12440429213472617,233
0.12440393598763791,234
0.12440357994973397,235
0.12440322402114176,236
0.12440286820198843,237
0.124402512492401,238
0.12440215689250636,239
0.12440180140243118,240
0.12440144602230198,241
0.12440109075224519,242
0.12440073559238693,243
0.12440038054285332,244
0.12440002560377027,245
0.12439967077526337,246
0.12439931605745835,247
0.12439896145048046,248
0.12439860695445504,249
0.1243982525695071,250
0.12439789829576153,251
0.12439754413334311,252
0.12439719008237639,253
0.12439683614298583,254
0.12439648231529557,255
0.12439612859942976,256
0.1243957749955123,257
0.12439542150366695,258
0.12439506812401727,259
0.12439471485668668,260
0.12439436170179846,261
0.12439400865947567,262
0.12439365572984115,263
0.12439330291301776,264
0.12439295020912805,265
0.12439259761829444,266
0.12439224514063912,267
0.12439189277628424,268
0.1243915405253517,269
0.1243911883879632,270
0.12439083636424036,271
0.12439048445430458,272
0.12439013265827706,273
0.12438978097627895,274
0.12438942940843105,275
0.12438907795485418,276
0.12438872661566888,277
0.12438837539099551,278
0.12438802428095436,279
0.12438767328566538,280
0.1243873224052486,281
0.12438697163982357,282
0.12438662098951,283
0.12438627045442713,284
0.12438592003469423,285
0.12438556973043034,286
0.1243852195417543,287
0.1243848694687848,288
0.12438451951164037,289
0.12438416967043935,290
0.12438381994529996,291
0.12438347033634012,292
0.12438312084367775,293
0.12438277146743049,294
0.12438242220771575,295
0.12438207306465095,296
0.12438172403835321,297
0.12438137512893946,298
0.12438102633652653,299
0.12438067766123104,300
0.12438032910316946,301
0.12437998066245806,302
0.12437963233921293,303
0.12437928413354998,304
0.12437893604558505,305
0.12437858807543362,306
0.12437824022321117,307
0.12437789248903292,308
0.1243775448730139,309
0.12437719737526902,310
0.12437684999591299,311
0.12437650273506035,312
0.12437615559282544,313
0.12437580856932245,314
0.1243754616646654,315
0.12437511487896813,316
0.12437476821234425,317
0.12437442166490727,318
0.12437407523677046,319
0.12437372892804704,320
0.12437338273884986,321
0.12437303666929173,322
0.12437269071948526,323
0.12437234488954284,324
0.12437199917957673,325
0.12437165358969897,326
0.12437130812002148,327
0.12437096277065593,328
0.12437061754171387,329
0.12437027243330664,330
0.12436992744554544,331
0.12436958257854122,332
0.1243692378324048,333
0.12436889320724684,334
0.12436854870317783,335
0.12436820432030796,336
0.12436786005874736,337
0.12436751591860595,338
0.1243671718999935,339
0.12436682800301954,340
0.1243664842277934,341
0.12436614057442433,342
0.12436579704302135,343
0.12436545363369324,344
0.12436511034654872,345
0.12436476718169621,346
0.124364424139244,347
0.12436408121930026,348
0.12436373842197282,349
0.12436339574736949,350
0.12436305319559782,351
0.1243627107667652,352
0.12436236846097878,353
0.12436202627834562,354
0.1243616842189725,355
0.12436134228296616,356
0.12436100047043298,357
0.12436065878147928,358
0.1243603172162111,359
0.12435997577473441,360
0.12435963445715488,361
0.12435929326357816,362
0.12435895219410953,363
0.12435861124885417,364
0.12435827042791708,365
0.12435792973140308,366
0.12435758915941675,367
0.12435724871206257,368
0.12435690838944473,369
0.12435656819166735,370
0.12435622811883426,371
0.12435588817104923,372
0.12435554834841567,373
0.12435520865103693,374
0.12435486907901613,375
0.12435452963245627,376
0.12435419031146,377
0.12435385111613001,378
0.12435351204656855,379
0.12435317310287794,380
0.12435283428516014,381
0.12435249559351688,382
0.1243521570280499,383
0.12435181858886063,384
0.12435148027605024,385
0.12435114208971987,386
0.12435080402997034,387
0.12435046609690234,388
0.1243501282906164,389
0.12434979061121279,390
0.12434945305879161,391
0.12434911563345283,392
0.12434877833529615,393
0.12434844116442109,394
0.12434810412092703,395
0.12434776720491317,396
0.12434743041647837,397
0.1243470937557215,398
0.1243467572227411,399
0.12434642081763558,400
0.12434608454050314,401
0.12434574839144177,402
0.1243454123705493,403
0.12434507647792334,404
0.12434474071366133,405
0.12434440507786051,406
0.12434406957061792,407
0.12434373419203042,408
0.12434339894219458,409
0.124343063821207,410
0.12434272882916385,411
0.12434239396616124,412
0.12434205923229502,413
0.12434172462766091,414
0.12434139015235436,415
0.1243410558064707,416
0.12434072159010498,417
0.12434038750335213,418
0.1243400535463069,419
0.12433971971906367,420
0.12433938602171686,421
0.12433905245436055,422
0.12433871901708868,423
0.12433838570999495,424
0.12433805253317287,425
0.12433771948671579,426
0.12433738657071682,427
0.12433705378526892,428
0.12433672113046479,429
0.12433638860639698,430
0.12433605621315783,431
0.12433572395083942,432
0.12433539181953376,433
0.12433505981933257,434
0.12433472795032735,435
0.1243343962126095,436
0.12433406460627007,437
0.12433373313140009,438
0.12433340178809021,439
0.12433307057643106,440
0.12433273949651288,441
0.1243324085484259,442
0.12433207773225993,443
0.12433174704810482,444
0.12433141649605,445
0.1243310860761849,446
0.12433075578859859,447
0.12433042563337995,448
0.12433009561061777,449
0.12432976572040047,450
0.12432943596281645,451
0.12432910633795383,452
0.12432877684590048,453
0.12432844748674406,454
0.12432811826057212,455
0.12432778916747192,456
0.12432746020753054,457
0.12432713138083493,458
0.12432680268747166,459
0.12432647412752729,460
0.12432614570108805,461
0.12432581740823997,462
0.12432548924906897,463
0.12432516122366066,464
0.12432483333210045,465
0.12432450557447362,466
0.12432417795086517,467
0.12432385046135994,468
0.1243235231060425,469
0.12432319588499728,470
0.12432286879830848,471
0.12432254184606006,472
0.1243222150283358,473
0.12432188834521929,474
0.12432156179679388,475
0.12432123538314271,476
0.12432090910434873,477
0.12432058296049467,478
0.12432025695166303,479
0.12431993107793612,480
0.12431960533939604,481
0.12431927973612472,482
0.12431895426820375,483
0.12431862893571467,484
0.1243183037387387,485
0.12431797867735687,486
0.12431765375165005,487
0.12431732896169881,488
0.12431700430758355,489
0.12431667978938454,490
0.12431635540718164,491
0.12431603116105466,492
0.12431570705108316,493
0.12431538307734649,494
0.12431505923992377,495
0.12431473553889383,496
0.12431441197433543,497
0.12431408854632703,498
0.12431376525494688,499
0.12431344210027306,500
0.12431311908238339,501
0.12431279620135541,502
0.12431247345726662,503
0.12431215085019412,504
0.12431182838021489,505
0.1243115060474057,506
0.12431118385184306,507
0.12431086179360332,508
0.1243105398727625,509
0.12431021808939649,510
0.12430989644358098,511
0.12430957493539141,512
0.12430925356490294,513
0.12430893233219056,514
0.12430861123732917,515
0.1243082902803932,516
0.12430796946145699,517
0.12430764878059472,518
0.12430732823788027,519
0.1243070078333873,520
0.12430668756718927,521
0.12430636743935941,522
0.12430604744997076,523
0.124305727599096,524
0.12430540788680786,525
0.12430508831317849,526
0.12430476887828017,527
0.12430444958218471,528
0.12430413042496385,529
0.12430381140668896,530
0.12430349252743128,531
0.12430317378726188,532
0.12430285518625145,533
0.12430253672447064,534
0.12430221840198964,535
0.12430190021887864,536
0.12430158217520751,537
0.12430126427104585,538
0.12430094650646313,539
0.12430062888152851,540
0.12430031139631098,541
0.1242999940508793,542
0.12429967684530191,543
0.12429935977964715,544
0.1242990428539831,545
0.12429872606837752,546
0.12429840942289808,547
0.12429809291761207,548
0.12429777655258673,549
0.12429746032788888,550
0.12429714424358523,551
0.12429682829974224,552
0.12429651249642619,553
0.12429619683370294,554
0.12429588131163838,555
0.12429556593029797,556
0.124295250689747,557
0.12429493559005057,558
0.12429462063127347,559
0.12429430581348036,560
0.12429399113673557,561
0.12429367660110324,562
0.12429336220664726,563
0.1242930479534313,564
0.12429273384151882,565
0.124292419870973,566
0.12429210604185681,567
0.12429179235423296,568
0.12429147880816399,569
0.1242911654037121,570
0.1242908521409394,571
0.12429053901990758,572
0.12429022604067824,573
0.12428991320331272,574
0.12428960050787205,575
0.12428928795441707,576
0.12428897554300843,577
0.12428866327370647,578
0.12428835114657133,579
0.12428803916166284,580
0.12428772731904075,581
0.12428741561876441,582
0.124287104060893,583
0.12428679264548545,584
0.12428648137260044,585
0.12428617024229649,586
0.12428585925463174,587
0.12428554840966416,588
0.12428523770745153,589
0.12428492714805134,590
0.1242846167315208,591
0.12428430645791691,592
0.12428399632729648,593
0.12428368633971595,594
0.12428337649523169,595
0.1242830667938997,596
0.12428275723577574,597
0.12428244782091538,598
0.12428213854937398,599
0.12428182942120648,600
0.12428152043646779,601
0.12428121159521241,602
0.12428090289749474,603
0.12428059434336877,604
0.12428028593288842,605
0.12427997766610721,606
0.12427966954307854,607
0.12427936156385541,608
0.12427905372849077,609
0.12427874603703715,610
0.12427843848954687,611
0.12427813108607214,612
0.12427782382666469,613
0.12427751671137621,614
0.12427720974025804,615
0.12427690291336127,616
0.12427659623073675,617
0.12427628969243508,618
0.12427598329850664,619
0.12427567704900153,620
0.12427537094396963,621
0.12427506498346047,622
0.12427475916752344,623
0.12427445349620765,624
0.12427414796956199,625
0.12427384258763494,626
0.12427353735047494,627
0.12427323225813003,628
0.12427292731064808,629
0.12427262250807665,630
0.12427231785046305,631
0.1242720133378544,632
0.12427170897029746,633
0.12427140474783885,634
0.12427110067052485,635
0.12427079673840152,636
0.12427049295151464,637
0.12427018930990978,638
0.12426988581363221,639
0.12426958246272696,640
0.12426927925723877,641
0.12426897619721224,642
0.12426867328269153,643
0.12426837051372064,644
0.12426806789034336,645
0.12426776541260318,646
0.12426746308054323,647
0.12426716089420659,648
0.12426685885363586,649
0.12426655695887355,650
0.12426625520996179,651
0.12426595360694256,652
0.12426565214985746,653
0.12426535083874793,654
0.12426504967365509,655
0.1242647486546198,656
0.12426444778168269,657
0.12426414705488412,658
0.12426384647426413,659
0.12426354603986262,660
0.1242632457517191,661
0.12426294560987286,662
0.12426264561436298,663
0.12426234576522818,664
0.12426204606250699,665
0.12426174650623764,666
0.12426144709645809,667
0.1242611478332061,668
0.12426084871651907,669
0.12426054974643416,670
0.12426025092298829,671
0.1242599522462181,672
0.12425965371616005,673
0.12425935533285012,674
0.12425905709632419,675
0.12425875900661787,676
0.12425846106376642,677
0.12425816326780491,678
0.12425786561876809,679
0.12425756811669045,680
0.12425727076160617,681
0.1242569735535493,682
0.12425667649255345,683
0.12425637957865211,684
0.1242560828118783,685
0.12425578619226504,686
0.1242554897198448,687
0.12425519339465002,688
0.12425489721671268,689
0.1242546011860646,690
0.12425430530273726,691
0.1242540095667619,692
0.12425371397816953,693
0.12425341853699079,694
0.12425312324325612,695
0.12425282809699566,696
0.12425253309823925,697
0.12425223824701657,698
0.12425194354335685,699
0.1242516489872891,700
0.1242513545788422,701
0.12425106031804456,702
0.1242507662049244,703
0.12425047223950966,704
0.12425017842182803,705
0.12424988475190686,706
0.1242495912297732,707
0.12424929785545398,708
0.12424900462897569,709
0.12424871155036456,710
0.12424841861964664,711
0.12424812583684763,712
0.12424783320199292,713
0.12424754071510771,714
0.12424724837621684,715
0.12424695618534487,716
0.12424666414251614,717
0.12424637224775464,718
0.12424608050108424,719
0.12424578890252821,720
0.12424549745210987,721
0.12424520614985206,722
0.12424491499577739,723
0.12424462398990818,724
0.12424433313226654,725
0.12424404242287419,726
0.12424375186175263,727
0.12424346144892298,728
0.12424317118440627,729
0.12424288106822304,730
0.12424259110039367,731
0.12424230128093816,732
0.12424201160987636,733
0.12424172208722772,734
0.12424143271301138,735
0.12424114348724634,736
0.12424085440995114,737
0.12424056548114418,738
0.12424027670084348,739
0.1242399880690668,740
0.1242396995858316,741
0.12423941125115509,742
0.12423912306505411,743
0.12423883502754533,744
0.12423854713864503,745
0.12423825939836922,746
0.12423797180673365,747
0.1242376843637538,748
0.12423739706944475,749
0.12423710992382145,750
0.12423682292689839,751
0.12423653607868988,752
0.12423624937920993,753
0.12423596282847223,754
0.12423567642649011,755
0.12423539017327676,756
0.12423510406884498,757
0.12423481811320727,758
0.12423453230637593,759
0.1242342466483628,760
0.12423396113917962,761
0.1242336757788376,762
0.1242333905673479,763
0.12423310550472128,764
0.12423282059096816,765
0.12423253582609871,766
0.1242322512101228,767
0.12423196674305001,768
0.1242316824248896,769
0.12423139825565058,770
0.12423111423534164,771
0.12423083036397112,772
0.12423054664154715,773
0.12423026306807752,774
0.12422997964356966,775
0.1242296963680308,776
0.12422941324146784,777
0.12422913026388738,778
0.1242288474352957,779
0.12422856475569882,780
0.1242282822251024,781
0.12422799984351186,782
0.12422771761093229,783
0.12422743552736845,784
0.12422715359282488,785
0.1242268718073057,786
0.12422659017081489,787
0.12422630868335599,788
0.12422602734493225,789
0.12422574615554674,790
0.12422546511520204,791
0.12422518422390058,792
0.12422490348164442,793
0.12422462288843535,794
0.1242243424442748,795
0.12422406214916396,796
0.12422378200310363,797
0.12422350200609442,798
0.12422322215813657,799
0.12422294245922999,800
0.12422266290937434,801
0.12422238350856891,802
